1,5103.759,0.256,0
2,1576.192,-4853.037,0.000
3,-4129.079,-2995.613,0.000
4,-4129.146,3004.487,0.000
5,1578.299,4855.162,0.000
6,-1182.597,1205.478,5908.542
7,760.861,1514.406,5566.256
8,1652.387,-264.944,5409.964
9,259.935,-1673.241,5655.440
10,-1493.662,-766.930,5964.387
